"stamp","ref_vel","pt_vel","pp_vel","c0_vel","c1_vel","c2_vel"
1672966660.7925513,61.73032926177978,61.242342593621466,58.83752272473125,57.99619353417069,57.451103650819725,56.607641965434134
1672966660.842547,61.79260899543762,61.46634953889871,59.19703685436013,56.15289406363152,52.956507945853254,53.90965299519051
1672966660.8925378,61.84674073944092,61.79314178273097,57.640123416305094,56.44525350407662,55.966776685927904,53.638079942107424
1672966660.942394,61.87875287857055,61.68941477035995,57.935024747126235,54.71673590365071,51.79659101649541,54.072276339132884
1672966660.9924245,61.94981636886596,61.46215259734792,57.51521238912264,58.091389460730795,57.04284102736746,57.11057244907307
1672966661.0423636,61.97011005096435,61.501761828430666,58.877981577865945,56.14267084005559,56.05892841494192,53.38449103307281
1672966661.0926478,62.04344195785522,61.79383227321036,59.07546706786341,56.123098363717475,53.69416526176168,55.2094888138909
1672966661.1426854,62.07834302215576,61.42430309991704,58.01614325405708,58.04665250653878,53.60051221585861,57.01688339728145
1672966661.1927667,62.16194383735657,61.54500994265889,57.382355608524456,58.40616819068874,52.79200608368294,56.03736434175072
1672966661.2427227,62.187160898971555,61.66593957301567,59.04856094149416,57.15762295328284,52.769963442409846,57.243599596696505
1672966661.2929265,62.22973185615539,62.14033201287855,57.61651487725388,58.0506418544491,56.82030618400653,57.08411766838824
1672966661.3427482,62.32771626358032,62.112501435804404,58.81243621972972,57.27826248675744,55.78365834056946,54.53332924187409
1672966661.392766,62.35102602424621,62.018173148236734,59.9299802312391,56.203753074677685,57.17907386218437,57.18911571554667
1672966661.4427962,62.41522831726074,62.096126470433354,60.020729918983506,57.93635806012042,55.928967186937676,54.68887948421217
1672966661.4927633,62.462615845108026,62.07877388391622,59.92682292146671,56.67519118535192,58.0793449158504,57.82642083459678
1672966661.5422463,62.54497055702209,62.193851282940685,58.39641126300847,58.525516232936795,55.025998222017904,58.447596846005126
1672966661.592242,62.61703601608276,62.106957907285036,59.12084393161826,55.92601539818989,54.76158464902961,57.34039140149781
1672966661.6422348,62.63364224967956,62.544241716893815,59.33995402907132,57.50157200848519,53.8963820983178,56.375057057415795
1672966661.6924317,62.73045175971985,62.65980144732011,58.618524002441,56.826735722276126,58.676795747943196,54.264176317961905
1672966661.742187,62.76315052719116,62.48330097175085,59.51419988893899,57.98272321582301,53.338311847470976,58.39190040487069
1672966661.7921736,62.84346569862365,62.353725451126046,59.043481676529325,57.823277064559235,54.87406846218632,58.09508176802798
1672966661.8422434,62.88832541694641,62.60114183296396,59.43788609360679,58.986595535859934,55.860321049863565,57.37887421931332
1672966661.892238,62.94550884246826,62.61931395771801,59.56587663944683,57.62873973174056,55.50500924824816,57.65583641847152
1672966661.9423075,62.99583615684509,62.51820614370918,60.154397099734226,58.344012549336895,58.976624699195064,54.67318214504883
1672966661.9924252,63.079833690643305,62.52938826842694,60.342883172931344,57.7674144903764,57.23295417784638,57.267376681260274
1672966662.0423653,63.16560119972229,62.5977752380931,58.71993379385793,58.1887524051394,54.043297298248945,56.90315579940096
1672966662.0924282,63.20091424102783,62.65175005678341,60.26144166842192,58.641510804701134,57.06697412626359,58.933219808114515
1672966662.1423624,63.2742308895111,62.781679206216786,60.33459227087174,56.90263986478698,57.21100929163174,56.036128248543896
1672966662.1924305,63.31791571044921,62.82701731191424,60.12165892947272,57.05370664531234,55.592935207723336,55.875157201269396
1672966662.2423651,63.43788239707946,63.102526367876784,59.610190642231814,57.11075572903652,57.899187176833806,54.914694573122446
1672966662.2924368,63.49731898078918,63.00478073868233,59.805407244363295,57.58976118072616,59.354807814228785,57.323132692650674
1672966662.342451,63.54222956047058,63.385841483458464,59.5199066326151,57.22465508039292,53.80763132657583,57.964306117099014
1672966662.39243,63.63862709350585,63.35645080969897,60.58214353809854,57.42745173617522,53.98012576110985,56.226001733697814
1672966662.4423642,63.66165711669922,63.50089489977302,61.14308468223257,57.128727486493375,54.18556434491198,55.39120699018501
1672966662.492427,63.78672011146545,63.52798061835417,60.77865613064993,57.872758562892166,53.91561179508308,57.96864468597942
1672966662.542363,63.88026432228088,63.292414107083395,61.6442734834022,59.595745206127006,56.942219037130755,59.08055015490583
1672966662.592426,63.92764676399231,63.3506218763627,60.04609465142889,59.54999313583777,56.71638767733457,58.323674597729934
1672966662.6423614,64.03214651145935,63.86322024845867,59.615099980583906,58.83144728345231,54.031874608394006,58.33491980752135
1672966662.692431,64.05784166984557,63.812254631753206,59.38555583204246,58.00365611994988,59.06414313732914,57.61868751979673
1672966662.7423663,64.1633128692627,63.83448695425203,60.03547643185922,59.343689035731245,55.070677139834444,58.977051859526384
1672966662.7922506,64.27221212425232,64.15536107227402,60.85864688065129,60.297587151318154,56.524870080176015,55.950838399751724
1672966662.8423667,64.32028628044128,63.68909129871292,60.43901454818651,59.56786374082209,55.42712257763962,57.12672815264225
1672966662.8924284,64.4136473903656,63.94152909446303,61.52905637221931,58.45648284119524,56.43931091986224,57.33625198567002
1672966662.942364,64.44773467292785,64.06471044917863,61.20810589989388,59.76170739478144,55.03564645731954,56.359795692012916
1672966662.9924295,64.53925460166931,63.971510055703654,60.20126671679274,60.17519533218287,57.724744542810775,56.07698888484171
1672966663.0423653,64.64880996818542,64.61227565049009,61.91689218661744,59.10022303501364,54.93248305154927,59.66546181619242
1672966663.0924346,64.68836484680176,64.62532956495835,60.54501386721113,58.351854722917494,58.561367806448764,56.492463661226296
1672966663.1423643,64.75917911643981,64.53188802400338,61.22426034686213,60.85561323887654,59.85046611139386,56.44209985034123
1672966663.1924248,64.80670396995544,64.5730574580521,61.13672338869408,59.76114831305956,55.286341430228006,58.7060888797006
1672966663.242451,64.88613923988342,64.76238626380922,60.755041261343564,60.28114156986828,60.90849072663923,57.36141045765416
1672966663.2924232,64.95176565093993,64.94087066732125,61.185451099674914,59.05908209331734,60.13618863383688,56.5900197485332
1672966663.3422296,65.00753513069152,64.58959379885214,61.56590843890096,60.46727253786221,57.9928406896198,60.19534612185262
1672966663.3924377,65.07002848205566,64.58083081580962,61.499082313952115,58.533716186795196,56.910008538739014,58.70324161564386
1672966663.4423645,65.13374250602722,65.04357130730362,60.35289195866666,61.02431312264552,57.361400713784775,56.99173685238713
1672966663.492426,65.19861616897583,65.18210657745627,61.62181307831046,60.62312613617708,59.36482013431604,59.99685903938591
1672966663.5424273,65.26295578765868,65.13946250344753,61.489635035261,58.7413413128248,56.83854853114299,59.37954319979422
1672966663.5925143,65.32454380683899,65.0853000007424,63.031718053976206,59.378732816796855,55.429496068301034,59.256000324307195
1672966663.6422858,65.38613691215515,64.80056796449054,62.92922919283533,60.30373354089774,57.19159696969179,58.07312417924276
1672966663.6921885,65.44932706413269,64.9689453818682,61.32646542519572,58.328667587913145,61.06430936121451,56.78243287437596
1672966663.7423704,65.51607242507934,65.29557293522585,62.80120155796858,61.28985036226171,60.89783542265859,57.05222159888382
1672966663.792437,65.58214132995604,65.38202214847578,61.17426558851331,59.267656095566295,61.39678824256391,57.25776485970207
1672966663.8422415,65.65081433639526,65.41834554069946,62.71702305642889,60.538627883504546,60.3813456656457,57.03032282408323
1672966663.8922372,65.71666962356566,65.64186162398313,60.97249459152042,60.43150864411554,56.50647558130796,57.289340696792536
1672966663.942361,65.78183319625855,65.1612914941343,62.19344735471727,60.91176897693143,58.033901540830904,57.99571212966968
1672966663.9924214,65.84773425865173,65.61373065993693,61.09562260288722,61.664772049935195,55.75213039749816,58.27234915689509
1672966664.042361,65.91383368034363,65.41178942507555,63.678879413416105,60.38570566363419,57.912545452308926,60.23406428832161
1672966664.0922384,65.98129110031128,65.6801669297388,62.546330655345784,60.29541140083804,60.97020213438009,61.02938453413179
1672966664.1422336,66.04887058753967,66.02652576070385,63.70394337194065,62.11007994596601,59.790829509574316,59.59133263294237
1672966664.1922345,66.11567189598082,66.04476372862676,61.982979476334876,59.72345546557202,59.74866239983539,60.13165900960639
1672966664.242361,66.18284957847595,65.8261436593245,61.611517084151906,59.66243380982342,59.89719237168215,60.665917826001376
1672966664.2924364,66.24927451286315,65.8759568745528,63.65755553938278,60.94887950484301,61.080995589234746,59.594762177844835
1672966664.3422432,66.31197130966186,66.16854181654674,63.53976709293417,61.79830190634915,56.694340293400224,61.024761046916225
1672966664.3922384,66.37736884460449,66.18805619187047,62.88098957738887,61.90358474405988,61.14471550828725,60.18538732913215
1672966664.442365,66.4404928768158,66.11560019594219,62.291963838305,60.4951005307361,62.33556139207482,59.52649144446583
1672966664.4924262,66.5048680984497,66.18747824283129,63.21325211839186,61.64668536859061,61.85285011235618,62.42612777069498
1672966664.5423636,66.56716309051514,66.15863211718381,64.23239269267667,61.75301406523754,60.16171407587507,58.14050900938297
1672966664.592359,66.63133995285034,66.3042909903195,64.21035986676243,61.93596788913269,60.01704376730214,62.62285018653922
1672966664.6422377,66.69381295967102,66.42949068116796,62.20576826799553,61.67925405490004,60.83319593972592,62.55752559682517
1672966664.692304,66.75847300491333,66.12523563347513,64.15777400913817,63.04290284439249,56.7385077939634,62.34811229052667
1672966664.7423408,66.82302624130249,66.73692525954667,64.07116968533269,60.86335175778052,58.52974536458835,62.559215736905955
1672966664.7922494,66.88330712356567,66.44836057551328,63.513923467260916,61.49738805237104,57.78757038931593,62.888728279652014
1672966664.8423612,66.95318045806884,66.49989565942712,63.03506054427135,60.2706666042223,59.214327621280304,58.486889779718425
1672966664.8924346,67.01114206237793,66.45578640248382,64.08938068024567,62.2586119936626,62.217214704779536,59.30451661490031
1672966664.9423625,67.0804457496643,66.76464160122437,62.61733020247187,61.458857084608326,62.04439727746293,59.44464415269321
1672966664.9924226,67.13031531181335,67.07604122047566,63.41006786284214,61.870113264722264,59.262979116059476,58.597819280428716
1672966665.0423524,67.18631875381469,66.80638865025297,62.81494147264271,60.613629805659585,62.278514776653495,59.47796183174713
1672966665.0924323,67.30570562095642,66.83108537673483,62.605087413279016,60.43862236570422,60.97091528828534,60.773072418242535
1672966665.1422389,67.39526738739013,66.89749952168222,62.944248226972846,63.07753862510239,58.42695676015403,62.92939375168227
1672966665.1922522,67.47380241127014,66.80754949234051,64.86550259784148,63.60830499882723,62.61263699629275,61.740169380458624
1672966665.242226,67.6360603176117,67.19102031627395,64.79922142090577,60.81300610819328,61.93855544970947,59.53460956544464
1672966665.2922518,67.74038713645935,67.32146667724477,64.26924075011505,63.811613228946136,63.3904249526452,62.237018899271305
1672966665.3423605,67.78841043128966,67.36014409780786,63.55841219287258,62.07106796598822,63.68448124634287,62.35465273347393
1672966665.3922536,67.80998073349,67.43863483920964,64.0824305924361,62.45208732520473,63.58718215684849,62.450334158128136
1672966665.4422374,67.89368835754394,67.26440789533879,63.50908837083125,63.465415701282396,60.93934353244021,59.36172775113705
1672966665.4924245,67.8928542312622,67.87405640150014,63.43574972556732,60.81905676331065,63.08857474977246,61.66976667661923
1672966665.5422602,67.92378302345276,67.47920901785213,65.30239351367081,64.15924663555576,58.55383759663194,63.925827755817636
1672966665.5922368,67.96865291404724,67.53876314651718,64.73764579969948,62.478089520433265,61.2069512176262,64.00576945615329
1672966665.6422338,68.00523240318299,67.70095030877168,64.17212152368207,62.36892828939951,59.155995258813945,61.66219652900956
1672966665.692235,68.04521960334777,67.70994519175657,64.23293397376304,62.15902366687299,62.7571913698461,60.90339776912934
1672966665.7423623,68.04430918502807,67.80721873845427,64.34953180379394,62.37848221317306,58.45767348842278,61.441730375110474
1672966665.7924175,68.08216529426575,67.52720073738972,64.58841927469572,62.54092831771766,63.75601854289196,61.00275913846093
1672966665.8423877,68.13221795730591,68.1163259942728,64.53757857896093,64.22041944544407,61.38068117854525,61.277449356366525
1672966665.8922455,68.14868177909851,67.76682411289404,64.15964267694801,62.16376241713637,61.076394606907094,59.37900595813724
1672966665.9422343,68.13102780151367,67.52561598245359,64.67769940097033,61.28031430771265,58.97546292439879,59.85029422368746
1672966665.9922462,68.19406536941528,68.19182850602964,65.20847708675609,64.42848337318426,59.52185295076418,63.26699804773462
1672966666.0422583,68.21655626220702,67.68672354567815,63.89520447350639,62.512307211866755,60.01059261834485,61.67215316680093
1672966666.0922348,68.22309703292846,67.76415502434062,63.99996284857867,64.01001205880806,61.82135673910847,62.970807067168195
1672966666.1423073,68.25604502105712,67.89356401736572,65.6848468991453,64.1037344919491,62.47848816524046,60.44161064400265
1672966666.1923864,68.27674559402466,67.91514287459167,64.56079180071603,62.30966159904241,59.14148649324547,61.95211929544905
1672966666.2422307,68.27812902297973,68.08744607426553,65.44070171733027,61.748127608560736,64.07084084555575,61.57074103102842
1672966666.2922509,68.30083861961364,67.76934967111501,64.56246824965996,63.23386053729568,59.267424898799064,62.38795006666804
1672966666.3423169,68.30775067825317,68.1956088543275,64.88247987312917,61.791586968397894,62.422894466465046,60.42495719228522
1672966666.3923182,68.31237397575379,68.02783474436215,64.22411558855532,63.23954762921029,63.49087694363003,62.6605435837906
1672966666.4422307,68.31203320465087,67.83820250785527,65.4800589950381,63.45239759777076,58.459552901491165,60.42761462332162
1672966666.4922428,68.29571179466247,67.74320294627076,64.62227194059399,64.58524735955586,63.654620608991365,59.86381662706944
1672966666.5423234,68.29451655273436,68.02001943316779,65.6597218196845,62.180179872029804,64.15713668882613,64.03825183724632
1672966666.5924313,68.2609429698944,68.2016304865775,65.51314261913623,61.20465939280809,60.86384972316678,61.733319921687894
1672966666.642426,68.26632918777466,67.80595301571664,64.33333624167322,62.237335959130874,59.86168159228367,61.72034290463682
1672966666.6922362,68.23334559669495,68.18495673959836,65.67635771700903,63.38336225556941,60.79090778078712,61.235087363612095
1672966666.742437,68.20571262054443,67.82690052532828,64.80832458210126,64.28417438829987,64.0803633066682,60.00712391312255
1672966666.7924237,68.17590786437988,67.82207954012105,65.7457909213144,64.34035619787099,63.90746834036865,61.3917152040131
1672966666.8423612,68.13324027061462,68.0466284758364,65.46006472767851,63.674574100466934,63.48561590479933,59.563031937053154
1672966666.8924158,68.08869589271545,67.88217109157318,64.03143763905858,62.590076579104206,61.07782400005537,60.59613965940497
1672966666.9423618,68.0365223110199,67.62244943734915,64.93189197810368,61.409548415648125,62.00760069143594,60.488721830950865
1672966666.992428,67.98020861473083,67.94268937514533,65.12782599277013,64.22622737424699,64.01684212990332,62.48593346112181
1672966667.0423548,67.92812149734496,67.31283233409239,64.17882614458159,63.09685612961875,57.83129337416442,62.33608009175108
1672966667.0923657,67.87298269844055,67.7978312750298,63.94861198580227,62.51840645870388,62.1254236128338,63.485600450560014
1672966667.142354,67.81350033950805,67.47720234221873,65.40862995609993,63.72767002662676,63.50511519871162,63.58162364350137
1672966667.1924245,67.73714726791381,67.52552403423321,63.59441573917549,62.09987954872641,60.37332947595718,63.64007770430718
1672966667.2422402,67.66978139839172,67.30459355929803,63.48474870027532,61.70458064440295,59.552199067414925,63.31251633310043
1672966667.292253,67.58720798263549,66.98095825386378,65.00207176671185,62.54370543650613,58.86410403701573,60.94323641021335
1672966667.3423615,67.50712677345275,67.48273466088622,65.0521434160845,62.519635762723404,57.46558380946803,59.94858831480219
1672966667.392418,67.43066180686951,66.97199538130346,64.90070224741461,61.12480101425045,57.85929920605567,58.722718103142896
1672966667.4421856,67.34924294395447,66.92837749855207,64.50501836706502,62.886463515061585,60.49652807366179,59.13297167230783
1672966667.4922473,67.27077912597656,67.08173637825061,65.0696221226044,60.43047002004345,59.25768387854824,62.25798484692859
1672966667.542275,67.1664370487213,67.05521909346707,63.020738550575246,60.83190327075722,60.749115696832554,59.23615989220134
1672966667.5922835,67.06970891685485,66.93224011515161,63.88910973518166,61.38383474259222,57.65257372894405,61.04093334702711
1672966667.6422398,66.97486774139404,66.30822628035193,63.65702284642181,63.242138130494624,60.07009952719096,58.95387270421704
1672966667.6924217,66.87744789505004,66.4680994732586,62.6597963932064,60.32140742046529,57.14865254181609,60.62118714238285
1672966667.7423606,66.7895696395874,66.72226160672622,62.78424328801419,62.91908368501383,62.71429685291335,62.56505227212245
1672966667.7923176,66.67458227996826,66.5756551885581,64.4121131849994,62.04921712620926,59.64433734404337,58.42932375322539
1672966667.8422265,66.57573831558227,65.96886542013533,63.108080226184114,62.45870800946338,60.009832104875485,60.20039366777512
1672966667.8922803,66.46480460624694,65.85968790938327,63.51769613252212,60.21857245753143,58.063022247232034,61.199169630670234
1672966667.9422677,66.36314292259216,65.99764992575648,62.063666195747935,60.27018553198983,61.882384627331426,57.60950982950123
1672966667.992421,66.25888222351074,65.60110725396542,62.581513707515036,59.666363990662404,58.63488393520872,60.90532612503969
1672966668.0423625,66.1355129119873,65.76533605798522,63.79612284168915,60.30441164688657,58.69664663197203,60.958688009466734
1672966668.0924337,66.02827173728943,65.70653274451338,61.83026675750748,60.41907599162998,60.89600101951478,59.09055588433578
1672966668.1423697,65.90744549369812,65.8042597903597,62.794004258545556,60.99787703056881,61.18765347697449,60.71586217376446
1672966668.1924307,65.80118594322204,65.26519028192669,63.458820814180875,59.18776017180287,59.23918201240299,60.91454841911684
1672966668.24236,65.69043024864196,65.29222180241581,61.80742074844049,59.63975410732193,57.13547743813795,58.015417908611525
1672966668.2925088,65.56132886199951,65.21771432693704,61.64798580373445,61.54198630493793,56.53377080781197,59.35590888740051
1672966668.3423686,65.44183518600464,65.33199972134267,63.17642729851591,58.733113980853695,59.71210038357375,57.64003327418433
1672966668.3924294,65.32345537376403,64.88705715931239,60.53579858213707,59.73004425973748,57.797995997271876,56.855230999497
1672966668.4423661,65.20464323997497,65.02977992335718,62.06555027700393,58.528000431578704,61.2851673562214,61.218115411313406
1672966668.492437,65.1048430820465,64.62452078745858,60.63474720612604,58.88569487734943,56.65898681949601,56.93070531429644
1672966668.5422525,64.97017237663269,64.9103089787519,61.98386043141927,58.61492106458465,56.69930024250154,58.068640214027916
1672966668.5922737,64.84503308982849,64.21042532592573,61.26556530224873,59.6470214749131,54.844211370209855,58.36090294504221
1672966668.6423655,64.74834056091308,64.25259813030566,60.97542122322295,60.73497464177761,58.97491363601384,59.52163937679064
1672966668.6923647,64.60877190666199,64.52121772225418,60.55171876235942,59.33639476923119,57.006141913134236,56.21013241515324
1672966668.7423613,64.48659783706665,64.43742898329818,61.79477156108194,59.09832890277101,58.67862812901458,58.68889214193547
1672966668.7924292,64.36265887832641,64.04955006872679,61.70221728316195,57.269623377918364,54.94330215269163,57.144371251360475
1672966668.8422532,64.23321163444518,64.1156620194918,61.61674312909261,59.16023666162389,59.15391080745587,58.569114250718826
1672966668.8922458,64.14480950698852,63.74674728325293,61.415519309697466,58.77875501788131,56.26773958352494,55.40084530791094
1672966668.942293,64.02302198371886,63.46257109504883,61.361701468569066,58.12886399796274,55.80049932890638,56.76836044377818
1672966668.9922724,63.86652666931152,63.55073066561063,61.09907367712285,59.03022064356874,59.73646248801101,59.42320233202197
1672966669.04236,63.73920034408569,63.18417023278715,61.3139858794893,57.418652844623566,58.87424664715645,55.40382723855676
1672966669.0924249,63.62291601982116,63.37559780115732,60.341290841972885,59.90545978061245,56.830339500862095,55.0293587006264
1672966669.1423616,63.50700806961059,62.84095958459459,60.07241350170908,59.45778135227123,53.44643958256169,58.9915483450965
1672966669.1924155,63.37675721626282,62.81374268105232,59.31460846417812,56.7620515264789,58.5719992695452,56.862109653232196
1672966669.2422624,63.25156198196411,63.04033695193995,59.22419471959082,56.79731779628278,56.473119821472544,56.99922222823212
1672966669.292429,63.12583778953552,62.850314193864484,60.22210886953025,58.63955796654006,55.22775622797955,58.78817239232569
1672966669.3423605,63.0216482963562,62.79246701214837,59.03496060556197,57.327087278744585,55.66260709493054,56.67935664636464
1672966669.3924196,62.93383107452392,62.371351145192214,60.64720458920839,56.71712353665107,57.92547398688548,56.352996817257534
1672966669.4423609,62.8031885887146,62.299111381536,59.85623223551369,59.0857885802685,54.430698577871496,56.0582606808734
1672966669.492424,62.69805307426452,62.45682889264223,60.05872923997759,55.54706273284567,55.58002622229088,55.87855763837809
1672966669.5423627,62.57861025962829,62.45803433465957,59.84725249508174,57.49646000753717,57.95868558704411,58.0329478456357
1672966669.5924242,62.503635530853266,62.40163844507385,58.56923252707798,57.38288887091219,58.47357504808522,55.15697771025302
1672966669.6423602,62.39085555419921,62.27607173049607,58.79209053772092,57.81825375929077,55.4618913630125,56.00554569296947
1672966669.6924276,62.30054103965759,62.045980065117895,58.251785388288006,57.237588506552214,57.37582032712055,55.5773418007279
1672966669.74236,62.20444867477417,61.87335257914168,59.5032130768567,57.735103565970405,55.142725356739746,57.958989255013165
1672966669.7924256,62.12297386436462,61.74279076214656,59.866224071314775,55.977667771109516,53.667431518233315,57.534340358828686
1672966669.8423593,62.0399732131958,61.41101354249953,59.82392167860074,55.083657005904264,54.85146753426246,53.45803043522781
1672966669.8922772,61.95493810768127,61.29224799290105,57.41403315844056,55.22203349770209,57.15121728159717,56.394546216086844
1672966669.9421926,61.898858373641964,61.70479688302453,59.49060908118004,57.53739307900699,55.672346093626274,56.67902087591318
1672966669.9922364,61.81494221801758,61.57248734140976,59.57561462811854,57.1557324240659,56.23169563549322,56.94358606723345
1672966670.042188,61.76424870185852,61.17868985076654,59.188297798746625,56.67854765559761,51.94180574098313,53.54393896903806
1672966670.0923028,61.688994235610956,61.65636279647507,57.48876497911869,57.13686721351953,54.06846752940656,53.179363902846966
1672966670.1422608,61.6280979309082,61.455649610998385,56.97149524944811,54.440469547278475,54.55367986194479,55.487821893445656
1672966670.1924047,61.58398078842163,61.07808817773862,59.081800700088664,56.78119388311381,57.67383526819934,57.40200645968917
1672966670.242367,61.527585713958736,60.90082013856401,56.78692920804678,55.96891455249752,56.232629640221354,57.458511560529935
1672966670.2924266,61.5114118019104,61.110185737388754,58.72495040531732,55.84882773428774,56.42927537444438,54.57324476104706
1672966670.3422604,61.435557171630855,61.41003159605001,58.0780534247925,57.302431752388145,53.59858773763783,52.80149422441135
1672966670.3922467,61.41062493362426,60.983504881889964,58.66197159284388,56.69067036225412,55.00988165354399,54.75498227807608
1672966670.4422417,61.353777193069455,61.01847608080199,57.52443336995383,55.65392412280751,51.91404510361732,55.37211736398811
1672966670.492428,61.325589828109734,60.74763965523237,56.718041232885234,54.42985040563103,56.93865784342857,57.08927811438835
1672966670.5422409,61.28190500717163,61.079924774982885,58.602969374713474,56.71850585747496,54.27183679438947,55.49130859134234
1672966670.5925436,61.25420591125488,61.02021935622125,58.24300163159156,54.16795818754913,52.40206453587858,56.07641241843188
1672966670.642373,61.23133355827331,60.958877472903154,58.5181652757484,56.44476906177341,55.13295032585139,57.150700256031925
1672966670.6924171,61.21023118057251,60.73210809964264,58.908243600625056,56.47493151365076,55.04595555579708,55.97995509138785
1672966670.7423613,61.186290739059444,60.89801105914678,56.88917520058077,56.45618640567638,55.64621059022022,54.3480548305791
1672966670.792423,61.153591971588135,60.77150299363119,56.67142212661003,54.01591776064406,54.46781049238631,55.55200143257753
1672966670.8422003,61.14188877296447,60.49070738416842,58.167539849620745,56.419686063603656,57.0285988633919,56.96129512603741
1672966670.892197,61.10898656005859,61.02914188191468,57.62231003189456,56.53677711387023,56.83284566080192,52.36880605840682
1672966670.9425082,61.118192465972896,60.71748067914166,57.93375903822559,55.99400561210043,54.59680434979194,54.46399579882506
1672966670.9924333,61.07777803039551,60.582083897064535,58.20833780230863,54.23054330925216,52.91443290710271,56.6418872000419
1672966671.0423577,61.07771191062927,60.70468295913029,58.62469277147048,54.007966700631854,57.16389423398931,55.689242372353775
1672966671.092245,61.050760476684566,60.5696025325143,58.070660927585784,56.80009275323715,52.55675104496083,53.73151473768009
1672966671.1422362,61.04954997634887,60.542864648558805,57.114699466929274,55.840343220176194,54.48195605110921,56.06336515108784
1672966671.1922448,61.02355982208252,60.93593968211416,57.20925732851896,57.03438759125886,52.027666136046726,54.29762042031989
1672966671.2422304,61.01921626205444,60.41347390023673,56.215301457793416,54.70680565173264,56.64521960263852,54.11537444138034
1672966671.2922575,61.01917557296753,60.92049922526643,58.68088708797562,54.163689270074656,52.957729017521075,53.75121181384503
1672966671.3422375,60.99798164482117,60.884811207140544,57.1620974288995,56.12139255539129,55.31537951073548,55.091236949709504
1672966671.3921838,61.00518869934082,60.99775284713978,58.05404431513215,57.04718830242603,53.536071719320574,56.28274157045801
1672966671.4423656,60.983852359390255,60.76178861781884,56.913534718689476,56.586484863387014,55.66222133761805,53.31384012723399
1672966671.4923685,60.99459936447143,60.730181433491545,56.45361200046456,53.81523121712471,56.57043830519228,56.29952580366001
1672966671.5423613,60.97431585464477,60.72890336962306,56.447756081445625,55.11920637451791,56.03767776057938,54.59871653885809
1672966671.592365,60.983394607162474,60.320624329695164,56.79876830736734,57.078160232856675,54.7139633406078,55.532604411030384
1672966671.6423657,60.994523072433466,60.97649266090366,56.730663673322766,57.2429151771649,56.491511490868064,56.207062916711514
1672966671.6924243,60.983562449645994,60.678274855723394,57.137327813972064,57.07603064480705,52.87904769859222,52.4501200316184
1672966671.742364,61.00809288291931,60.6284405247897,57.240813542915774,54.670597460395776,55.02192186305721,55.86259360910436
1672966671.792243,60.99287516441345,60.547559263086086,57.322595898674024,54.15871018635594,54.31068424852346,55.456791978585294
1672966671.8422334,60.96576097412109,60.50329172097474,57.80943272526702,57.05372914776805,52.277739627731556,54.36239671917336
1672966671.8923452,60.9834047794342,60.700352773197224,57.94645048397025,54.896489436647315,56.70048025251661,54.93740612356655
1672966671.942364,60.99535211257934,60.6247445178342,56.13760313824859,57.22621530140393,51.88299263097113,56.31796590416067
1672966671.9922156,61.0141708152771,60.672611949922484,56.263047422106034,56.09475193297744,53.30858187129086,52.84642020517942
1672966672.0423682,61.00999001159668,60.69519942263864,56.524889762394714,56.3458239024106,52.79029935325425,54.76918334121698
1672966672.0924284,61.03467302894592,60.40108350986321,56.47245117774438,54.06564648481599,52.49432359929511,53.88215221283781
1672966672.1423638,61.01554407196045,60.77389573782465,57.930352639755185,55.90157254982648,54.99436123806474,54.933241617754426
1672966672.192432,61.04106630172729,60.78250414668263,56.90016221765778,54.255876480020476,54.69626064328058,56.49781323962087
1672966672.242234,61.021815277481075,60.945038706120194,58.033900732571595,54.18894123365847,54.46464808986616,53.99546271638626
1672966672.2922394,61.0321147026062,60.61371783122796,58.365574222759136,55.3515816750852,51.72047469044321,53.394731751713756
1672966672.3422446,61.03501380004882,60.47541987273786,57.380941162244255,57.08003808409614,53.50285796851578,54.39027815244798
1672966672.3924294,61.041483364868164,60.501486119724575,58.67640252769988,55.38029152089139,56.97459496523913,52.984612072970954
1672966672.4423633,61.068429712677,60.92404788077192,58.76799109959563,55.771646852818584,51.22493389226336,52.92776136643517
1672966672.4924288,61.05716900787353,60.8841774319909,58.363703669538836,55.53828728191821,56.090923037153814,54.25678439162436
1672966672.542235,61.08932355880737,60.81913334456936,58.503661307280915,55.592241402058406,52.88777262601798,54.03651773071277
1672966672.5922575,61.074207563018795,60.83754326865916,58.52761500058123,54.812693365125604,52.39250985389062,54.956613163707374
1672966672.642238,61.102313549804684,60.75758512877886,58.87101094790066,57.30378958811996,53.43762124730979,54.14873216101666
1672966672.6922758,61.092090416717525,61.07176210087914,56.35940877183482,54.44867093780173,54.80209661984205,55.38358386001
1672966672.742266,61.11470846290588,60.85013096410916,57.550950968392804,54.91010226341758,51.40252853764614,56.17375721593022
1672966672.792241,61.123339635467524,61.07089783912182,57.42415790197213,56.15618242003017,53.96272855902349,56.98593779245919
1672966672.842241,61.14580001144409,60.87235488784838,57.04961583557545,56.9893274326634,54.135175167416776,56.5169059159684
1672966672.8924258,61.18104184684753,60.52076051130653,56.70234651297334,54.35462330844625,53.020691056307285,57.25924604689191
1672966672.9421768,61.18015685920715,60.78594666040673,56.59957076557981,57.43638752521178,56.56329933629169,56.56237183290244
1672966672.9922884,61.23729450950622,60.89152814198964,56.35478066353075,54.22251435049695,53.71053506075486,55.56244663407743
1672966673.0422597,61.232081220245355,60.62037897188794,57.264194141049515,57.04639844840847,55.57855974588036,55.26617851406542
